0.769231	0.27027	0.571429	2
0.692308	0.216216	0.571429	2
0.692308	0.27027	0.571429	2
0.538462	0.162162	0.428571	2
0.769231	0.243243	0.571429	2
0.538462	0.351351	0.214286	2
0.692308	0.324324	0.25	2
0.769231	0.324324	0.357143	2
0.615385	0.27027	0.428571	2
0.692308	0.297297	0.25	2
0.846154	0.297297	0.25	2
0.769231	0.324324	0.428571	2
0.615385	0.459459	0.25	2
0.846154	0.351351	0.5	2
0.846154	0.324324	0.428571	2
0.538462	0.351351	0.25	2
0.615385	0.27027	0.357143	2
0.769231	0.297297	0.428571	2
0.615385	0.324324	0.428571	2
0.692308	0.243243	0.5	2
0.538462	0.459459	0.5	2
0.692308	0.324324	0.5	2
0.615385	0.297297	0.428571	2
0.538462	0.27027	0.428571	2
0.692308	0.324324	0.285714	2
0.769231	0.324324	0.285714	2
0.692308	0.324324	0.285714	2
0.692308	0.27027	0.285714	2
0.692308	0.27027	0.285714	2
0.538462	0.189189	0.285714	2
0.538462	0.216216	0.285714	2
0.769231	0.27027	0.285714	2
0.769231	0.297297	0.285714	2
0.769231	0.297297	0.285714	2
0.769231	0.324324	0.285714	2
0.769231	0.297297	0.25	2
0.769231	0.324324	0.285714	2
0.769231	0.297297	0.285714	2
0.692308	0.216216	0.285714	2
0.769231	0.324324	0.357143	2
0.769231	0.27027	0.285714	2
0.769231	0.324324	0.285714	2
0.692308	0.27027	0.214286	2
0.846154	0.351351	0.285714	2
0.692308	0.27027	0.285714	2
0.846154	0.324324	0.285714	2
0.692308	0.297297	0.285714	2
0.769231	0.351351	0.285714	2
0.692308	0.297297	0.285714	2
0.692308	0.324324	0.285714	2
0.769231	0.216216	0.285714	2
0.692308	0.27027	0.285714	2
0.692308	0.27027	0.214286	2
0.846154	0.27027	0.285714	2
0.769231	0.378378	0.428571	2
0.769231	0.243243	0.285714	2
0.769231	0.297297	0.285714	2
0.769231	0.324324	0.285714	2
0.769231	0.297297	0.285714	2
0.769231	0.324324	0.285714	2
0.769231	0.27027	0.285714	2
0.692308	0.486486	0.285714	2
0.692308	0.297297	0.285714	2
0.692308	0.324324	0.285714	2
0.538462	0.432432	0.285714	2
0.076923	0.756757	0.571429	3
0.076923	0.756757	0.678571	3
0.076923	0.702703	0.5	3
0.153846	0.810811	0.714286	3
0.076923	0.810811	0.642857	3
0.076923	0.72973	0.571429	3
0.153846	0.783784	0.642857	3
0.076923	0.756757	0.678571	3
0.076923	0.702703	0.642857	3
0.076923	0.756757	0.642857	3
0.076923	0.756757	0.642857	3
0.076923	0.756757	0.642857	3
0.076923	0.810811	0.642857	3
0.153846	0.810811	0.642857	3
0.076923	0.810811	0.642857	3
0.153846	0.864865	0.642857	3
0.076923	0.783784	0.642857	3
0	0.756757	0.642857	3
0.076923	0.756757	0.642857	3
0.153846	0.756757	0.642857	3
0.076923	0.648649	0.642857	3
0.076923	0.756757	0.642857	3
0.076923	0.810811	0.642857	3
0.076923	0.783784	0.642857	3
0.230769	0.702703	0.571429	3
0.230769	0.648649	0.428571	3
0.384615	0.702703	0.5	3
0.461538	0.756757	0.642857	3
0.307692	0.648649	0.428571	3
0.384615	0.810811	0.642857	3
0.384615	0.756757	0.571429	3
0.384615	0.756757	0.607143	3
0.384615	0.756757	0.571429	3
0.230769	0.756757	0.5	3
0.230769	0.702703	0.642857	3
0.230769	0.486486	0.428571	3
0.230769	0.648649	0.357143	3
0.230769	0.594595	0.428571	3
0.307692	0.675676	0.535714	3
0.153846	0.648649	0.5	3
0.076923	0.702703	0.571429	3
0.076923	0.432432	0.428571	3
0.153846	0.756757	0.5	3
0.076923	0.648649	0.5	3
0.153846	0.648649	0.571429	3
0.076923	0.594595	0.571429	3
0	0.594595	0.571429	3
0.076923	0.756757	0.571429	3
0.153846	0.594595	0.571429	3
0.230769	0.810811	0.571429	3
0.230769	0.810811	0.571429	3
0.230769	0.648649	0.571429	3
0.307692	0.810811	0.785714	3
0.076923	0.783784	0.678571	3
0.076923	0.837838	0.857143	3
0.076923	0.837838	0.75	3
0.076923	0.810811	0.785714	3
0.076923	0.810811	0.785714	3
0.153846	0.864865	0.857143	3
0.076923	0.918919	1	3
0.076923	0.864865	0.928571	3
0.076923	0.837838	0.928571	3
0.153846	0.837838	0.857143	3
0.153846	0.837838	0.785714	3
0.153846	0.864865	0.928571	3
0.230769	0.918919	0.835714	3
0.153846	0.837838	0.835714	3
0.076923	0.810811	0.835714	3
0.153846	0.810811	0.835714	3
0.230769	0.837838	0.835714	3
0.153846	0.864865	0.835714	3
0.153846	0.864865	0.835714	3
0.230769	0.756757	0.835714	3
0.153846	0.810811	0.835714	3
0.076923	0.837838	0.835714	3
0.076923	0.783784	0.835714	3
0.153846	0.810811	0.835714	3
0.230769	0.891892	0.835714	3
0.230769	0.756757	0.835714	3
0.230769	0.810811	0.835714	3
0.076923	0.864865	0.835714	3
0.230769	0.864865	0.835714	3
0.076923	0.837838	0.835714	3
0.153846	0.810811	0.835714	3
0.076923	0.783784	0.835714	3
0.076923	0.864865	0.835714	3
0.076923	0.918919	0.835714	3
0.076923	0.810811	0.714286	3
0.153846	0.837838	0.714286	3
0.153846	0.810811	0.642857	3
0.153846	0.810811	0.857143	3
0.076923	0.864865	0.714286	3
0.076923	0.864865	0.714286	3
0.076923	0.864865	0.714286	3
0.076923	0.891892	0.714286	3
0.076923	0.864865	0.714286	3
0.076923	0.864865	0.714286	3
0.076923	0.810811	0.714286	3
0.076923	0.891892	0.714286	3
0.076923	0.810811	0.714286	3
0.076923	0.756757	0.714286	3
0.153846	0.864865	0.714286	3
0.153846	0.864865	0.714286	3
0.153846	0.891892	0.714286	3
0.076923	0.810811	0.714286	3
0.076923	0.891892	0.714286	3
0.153846	0.783784	0.464286	3
0.230769	0.864865	0.5	3
0.384615	0.864865	0.678571	3
0.230769	0.837838	0.642857	3
0.230769	0.837838	0.642857	3
0.169231	0.837838	0.607143	3
0.230769	0.783784	0.571429	3
0.307692	0.783784	0.571429	3
0.230769	0.864865	0.785714	3
0.230769	0.837838	0.714286	3
0.230769	0.837838	0.642857	3
0.230769	0.837838	0.714286	3
0.230769	0.810811	0.607143	3
0.153846	0.864865	0.678571	3
0.153846	0.837838	0.642857	3
0.153846	0.837838	0.642857	3
0.153846	0.837838	0.571429	3
0.230769	0.837838	0.571429	3
0.153846	0.810811	0.571429	3
0.307692	0.810811	0.642857	3
0.230769	0.783784	0.642857	3
0.076923	0.756757	0.571429	3
0.076923	0.756757	0.571429	3
0.076923	0.756757	0.571429	3
0.076923	0.810811	0.642857	3
0.076923	0.72973	0.571429	3
0.076923	0.756757	0.571429	3
0.076923	0.756757	0.5	3
0.076923	0.756757	0.5	3
0.076923	0.810811	0.642857	3
0.076923	0.756757	0.642857	3
0.076923	0.756757	0.5	3
0.076923	0.756757	0.592857	3
0.076923	1	0.928571	3
0.076923	0.972973	0.928571	3
0.076923	0.918919	0.857143	3
0.076923	0.972973	0.964286	3
0.076923	0.972973	0.857143	3
0.076923	0.918919	0.928571	3
0.076923	0.891892	0.857143	3
0.076923	0.918919	0.857143	3
0.076923	0.918919	0.928571	3
0.076923	0.918919	0.928571	3
0.076923	0.864865	0.785714	3
0.076923	0.918919	0.928571	3
0.153846	0.972973	1	3
0.153846	0.918919	0.785714	3
0.153846	0.918919	1	3
0.153846	0.864865	0.857143	3
0.076923	0.891892	0.928571	3
0.076923	0.891892	0.928571	3
0.076923	0.864865	0.928571	3
0.153846	0.837838	0.857143	3
0.076923	0.837838	0.857143	3
0.076923	0.918919	0.964286	3
0.153846	0.891892	1	3
0.153846	0.972973	1	3
0.153846	0.918919	0.928571	3
0.153846	0.918919	0.964286	3
0.153846	1	1	3
0.153846	0.972973	1	3
0.076923	0.918919	0.914286	3
0.153846	0.864865	0.914286	3
0.076923	0.837838	0.914286	3
0.230769	0.972973	0.914286	3
0.076923	0.864865	0.914286	3
0.230769	0.243243	0.5	4
0.076923	0.108108	0.5	4
0.153846	0.108108	0.5	4
0.076923	0.27027	0.5	4
0.153846	0.162162	0.5	4
0.153846	0.216216	0.5	4
0.153846	0.297297	0.5	4
0.230769	0.243243	0.5	4
0.307692	0.243243	0.5	4
0.153846	0.216216	0.5	4
0.153846	0.189189	0.5	4
0.230769	0.297297	0.5	4
0.153846	0.243243	0.5	4
0.153846	0.108108	0.5	4
0.230769	0.162162	0.5	4
0.230769	0.27027	0.5	4
0.230769	0.27027	0.5	4
0.230769	0.162162	0.5	4
0.384615	0.378378	0.392857	4
0.307692	0.162162	0	4
0.307692	0.135135	0.357143	4
0.230769	0.216216	0.142857	4
0.153846	0.108108	0.428571	4
0.153846	0.108108	0.357143	4
0.153846	0.189189	0.357143	4
0.076923	0.189189	0.357143	4
0.076923	0.216216	0.357143	4
0.230769	0.162162	0.142857	4
0.230769	0.27027	0.071429	4
0.230769	0.243243	0.035714	4
0.076923	0.27027	0.357143	4
0.153846	0.216216	0.357143	4
0.153846	0.297297	0.357143	4
0.153846	0.216216	0.357143	4
0.076923	0.162162	0.357143	4
0.153846	0.243243	0.357143	4
0.153846	0.189189	0.357143	4
0.230769	0.189189	0.357143	4
0.153846	0.162162	0.357143	4
0.384615	0.216216	0.357143	4
0.230769	0.216216	0.357143	4
0.153846	0.27027	0.357143	4
0.153846	0.162162	0.357143	4
0.153846	0.27027	0.357143	4
0.384615	0.324324	0.357143	4
0.230769	0.162162	0.714286	4
0.153846	0.108108	0.5	4
0.230769	0.162162	0.642857	4
0.153846	0.189189	0.571429	4
0.230769	0.108108	0.714286	4
0.153846	0.108108	0.571429	4
0.076923	0.108108	0.642857	4
0.076923	0.162162	0.428571	4
0.076923	0.216216	0.714286	4
0.153846	0.162162	0.642857	4
0.153846	0.054054	0.357143	4
0.230769	0.162162	0.642857	4
0.307692	0.162162	0.642857	4
0.230769	0.189189	0.642857	4
0.153846	0.081081	0.642857	4
0.153846	0.108108	0.642857	4
0.153846	0.054054	0.642857	4
0.153846	0.216216	0.642857	4
0.230769	0.189189	0.642857	4
0.384615	0.216216	0.642857	4
0.230769	0.108108	0.642857	4
0.230769	0.162162	0.642857	4
0.153846	0.135135	0.642857	4
0.153846	0.216216	0.642857	4
0.153846	0.216216	0.642857	4
0.153846	0.243243	0.642857	4
0.230769	0.108108	0.5	4
0.230769	0.162162	0.428571	4
0.153846	0.054054	0.5	4
0.153846	0.108108	0.571429	4
0.230769	0.162162	0.642857	4
0.230769	0.108108	0.571429	4
0.230769	0.108108	0.571429	4
0.230769	0.081081	0.5	4
0.153846	0.054054	0.571429	4
0.153846	0.108108	0.571429	4
0.230769	0.162162	0.571429	4
0.153846	0.243243	0.571429	4
0.153846	0.027027	0.571429	4
0.153846	0.108108	0.571429	4
0.153846	0.108108	0.571429	4
0.153846	0.162162	0.571429	4
0.153846	0.054054	0.571429	4
0.153846	0.054054	0.571429	4
0.153846	0.054054	0.571429	4
0.153846	0.108108	0.571429	4
0.230769	0.108108	0.571429	4
0.153846	0.162162	0.571429	4
0.230769	0.162162	0.571429	4
0.153846	0.162162	0.428571	4
0.2	0.135135	0.5	4
0.076923	0.108108	0.428571	4
0.076923	0.162162	0.571429	4
0.076923	0.108108	0.392857	4
0.076923	0.162162	0.357143	4
0.153846	0.162162	0.5	4
0.153846	0.108108	0.428571	4
0.076923	0.108108	0.428571	4
0.076923	0.135135	0.428571	4
0.153846	0.216216	0.428571	4
0.153846	0.162162	0.428571	4
0.076923	0.108108	0.428571	4
0.076923	0.135135	0.428571	4
0.153846	0.162162	0.428571	4
0.076923	0.162162	0.428571	4
0.076923	0.081081	0.428571	4
0.076923	0.162162	0.428571	4
0.076923	0.081081	0.428571	4
0.153846	0.081081	0.428571	4
0.076923	0.108108	0.428571	4
0.153846	0.108108	0.428571	4
0.076923	0.108108	0.428571	4
0.153846	0.108108	0.428571	4
0.076923	0.135135	0.428571	4
0.153846	0.108108	0.428571	4
0.153846	0.162162	0.428571	4
0.076923	0.054054	0.428571	4
0.076923	0.108108	0.428571	4
0.153846	0.081081	0.428571	4
0.153846	0.135135	0.428571	4
0.076923	0.162162	0.428571	4
0.153846	0.108108	0.571429	4
0.153846	0.108108	0.571429	4
0.076923	0.162162	0.571429	4
0.076923	0.108108	0.535714	4
0.230769	0.108108	0.571429	4
0.153846	0.135135	0.642857	4
0.153846	0.108108	0.642857	4
0.153846	0.135135	0.642857	4
0.153846	0.081081	0.642857	4
0.230769	0.081081	0.571429	4
0.153846	0.054054	0.571429	4
0.076923	0.162162	0.428571	4
0.153846	0.081081	0.571429	4
0.153846	0.108108	0.571429	4
0.153846	0.081081	0.642857	4
0.153846	0.081081	0.571429	4
0.153846	0	0.592857	4
0.153846	0.054054	0.592857	4
0.153846	0.054054	0.592857	4
0.153846	0.054054	0.592857	4
0.153846	0.108108	0.592857	4
0.153846	0.162162	0.592857	4
0.230769	0.108108	0.592857	4
0.153846	0.108108	0.592857	4
0.230769	0.135135	0.592857	4
0.384615	0.702703	0.678571	5
0.461538	0.594595	0.642857	5
0.461538	0.675676	0.714286	5
0.538462	0.648649	0.642857	5
0.461538	0.648649	0.535714	5
0.384615	0.648649	0.642857	5
0.384615	0.648649	0.571429	5
0.615385	0.702703	0.642857	5
0.538462	0.648649	0.428571	5
0.538462	0.648649	0.607143	5
0.538462	0.702703	0.607143	5
0.384615	0.648649	0.607143	5
0.384615	0.702703	0.428571	5
0.538462	0.648649	0.428571	5
0.384615	0.540541	0.428571	5
0.384615	0.621622	0.535714	5
0.384615	0.691892	0.678571	5
0.384615	0.486486	0.5	5
0.384615	0.648649	0.571429	5
0.307692	0.594595	0.428571	5
0.384615	0.621622	0.428571	5
0.384615	0.567568	0.428571	5
0.461538	0.567568	0.535714	5
0.384615	0.648649	0.571429	5
0.307692	0.594595	0.571429	5
0.538462	0.621622	0.571429	5
0.538462	0.594595	0.571429	5
0.461538	0.756757	0.571429	5
0.384615	0.702703	0.571429	5
0.384615	0.540541	0.571429	5
0.384615	0.648649	0.571429	5
0.461538	0.594595	0.571429	5
0.384615	0.702703	0.571429	5
0.384615	0.432432	0.5	5
0.461538	0.432432	0.428571	5
0.384615	0.432432	0.428571	5
0.538462	0.432432	0.5	5
0.538462	0.594595	0.5	5
0.461538	0.486486	0.428571	5
0.538462	0.486486	0.357143	5
0.461538	0.486486	0.5	5
0.461538	0.432432	0.5	5
0.461538	0.540541	0.428571	5
0.384615	0.432432	0.428571	5
0.384615	0.486486	0.5	5
0.384615	0.486486	0.357143	5
0.307692	0.513514	0.428571	5
0.384615	0.459459	0.285714	5
0.307692	0.432432	0.357143	5
0.230769	0.297297	0.428571	5
0.230769	0.324324	0.428571	5
0.230769	0.27027	0.142857	5
0.538462	0.567568	0.5	5
0.230769	0.567568	0.464286	5
0.384615	0.486486	0.5	5
0.461538	0.486486	0.464286	5
0.461538	0.432432	0.464286	5
0.384615	0.459459	0.464286	5
0.230769	0.540541	0.464286	5
0.384615	0.486486	0.464286	5
0.307692	0.378378	0.464286	5
0.384615	0.324324	0.464286	5
0.384615	0.567568	0.464286	5
0.307692	0.351351	0.464286	5
0.230769	0.567568	0.464286	5
0.384615	0.594595	0.464286	5
0.384615	0.540541	0.464286	5
0.461538	0.432432	0.464286	5
0.384615	0.594595	0.464286	5
0.692308	0.621622	0.928571	5
0.692308	0.702703	0.928571	5
0.769231	0.72973	0.928571	5
0.692308	0.648649	0.642857	5
0.615385	0.702703	0.714286	5
0.615385	0.702703	0.642857	5
0.615385	0.621622	0.571429	5
0.538462	0.621622	0.5	5
0.615385	0.594595	0.678571	5
0.461538	0.594595	0.642857	5
0.538462	0.621622	0.5	5
0.461538	0.567568	0.571429	5
0.384615	0.702703	0.571429	5
0.538462	0.756757	0.607143	5
0.692308	0.594595	0.5	5
0.384615	0.702703	0.75	5
0.384615	0.810811	0.642857	5
0.384615	0.756757	0.75	5
0.384615	0.756757	0.571429	5
0.230769	0.648649	0.642857	5
0.461538	0.621622	0.714286	5
0.384615	0.594595	0.571429	5
0.384615	0.648649	0.642857	5
0.538462	0.594595	0.714286	5
0.615385	0.621622	0.642857	5
0.461538	0.810811	0.571429	5
0.461538	0.675676	0.714286	5
0.538462	0.594595	0.714286	5
0.461538	0.567568	0.642857	5
0.615385	0.621622	0.642857	5
0.538462	0.567568	0.678571	5
0.461538	0.594595	0.678571	5
0.615385	0.648649	0.642857	5
0.615385	0.621622	0.642857	5
1	0.72973	0.642857	5
0.384615	0.810811	0.642857	5
0.384615	0.783784	0.642857	5
0.384615	0.702703	0.642857	5
0.384615	0.621622	0.642857	5
0.461538	0.648649	0.642857	5
0.461538	0.756757	0.642857	5
0.461538	0.702703	0.571429	5
0.461538	0.702703	0.571429	5
0.461538	0.702703	0.5	5
0.538462	0.756757	0.607143	5
0.384615	0.702703	0.571429	5
0.230769	0.702703	0.571429	5
0.461538	0.648649	0.642857	5
0.461538	0.702703	0.714286	5
0.384615	0.702703	0.571429	5
0.461538	0.702703	0.5	5
0.307692	0.702703	0.535714	5
0.230769	0.702703	0.571429	5
0.230769	0.756757	0.571429	5
0.230769	0.702703	0.5	5
0.230769	0.648649	0.5	5
0.230769	0.702703	0.571429	5
0.230769	0.702703	0.5	5
0.384615	0.702703	0.5	5
0.230769	0.702703	0.571429	5
0.230769	0.702703	0.571429	5
0.307692	0.702703	0.5	5
0.230769	0.756757	0.5	5
0.230769	0.648649	0.5	5
0.230769	0.648649	0.357143	5
0.230769	0.702703	0.5	5
0.384615	0.756757	0.571429	5
0.384615	0.864865	0.571429	5
0.307692	0.27027	0.571429	5
0.384615	0.324324	0.5	5
0.384615	0.27027	0.5	5
0.307692	0.594595	0.428571	5
0.307692	0.486486	0.285714	5
0.307692	0.594595	0.5	5
0.307692	0.594595	0.5	5
0.307692	0.324324	0.5	5
0.307692	0.594595	0.5	5
0.307692	0.594595	0.5	5
0.230769	0.594595	0.5	5
0.230769	0.459459	0.428571	5
0.230769	0.324324	0.5	5
0.307692	0.324324	0.5	5
0.230769	0.324324	0.5	5
0.307692	0.324324	0.5	5
0.384615	0.378378	0.5	5
0.461538	0.378378	0.571429	5
0.384615	0.513514	0.5	5
0.230769	0.594595	0.5	5
0.307692	0.378378	0.5	5
0.230769	0.594595	0.5	5
0.384615	0.324324	0.5	5
0.384615	0.324324	0.5	5
0.307692	0.351351	0.5	5
0.307692	0.621622	0.571429	5
0.153846	0.594595	0.5	5
0.230769	0.621622	0.5	5
0.153846	0.621622	0.5	5
0.230769	0.702703	0.535714	5
0.384615	0.594595	0.357143	5
0.230769	0.702703	0.5	5
0.384615	0.864865	0.764286	5
0.692308	0.648649	0.764286	5
0.615385	0.648649	0.764286	5
0.615385	0.648649	0.642857	5
0.384615	0.837838	0.785714	5
0.307692	0.864865	0.75	5
0.307692	0.864865	0.857143	5
0.230769	0.918919	0.857143	5
0.538462	0.783784	0.892857	5
0.307692	0.810811	0.857143	5
0.307692	0.837838	0.785714	5
0.230769	0.810811	0.785714	5
0.230769	0.756757	0.75	5
0.230769	0.837838	0.714286	5
0.461538	0.783784	0.714286	5
0.384615	0.810811	0.714286	5
0.307692	0.837838	0.714286	5
0.692308	0.621622	0.785714	5
0.384615	0.810811	0.785714	5
0.230769	0.810811	0.714286	5
0.230769	0.864865	0.75	5
0.307692	0.837838	0.714286	5
0.230769	0.864865	0.785714	5
0.384615	0.918919	0.785714	5
0.384615	0.864865	0.857143	5
0.230769	0.918919	0.857143	5
0.384615	0.756757	0.642857	5
0.307692	0.810811	0.714286	5
0.230769	0.837838	0.428571	5
0.384615	0.837838	0.785714	5
0.384615	0.810811	0.785714	5
0.230769	0.810811	0.714286	5
0.230769	0.837838	0.785714	5
0.384615	0.810811	0.785714	5
0.307692	0.864865	0.785714	5
0.307692	0.864865	0.928571	5
0.307692	0.837838	0.785714	5
0.230769	0.783784	0.785714	5
0.230769	0.108108	0.642857	6
0.230769	0.162162	0.642857	6
0.307692	0.27027	0.642857	6
0.384615	0.216216	0.642857	6
0.538462	0.189189	0.642857	6
0.307692	0.216216	0.642857	6
0.461538	0.297297	0.642857	6
0.384615	0.297297	0.642857	6
0.307692	0.216216	0.642857	6
0.230769	0.27027	0.642857	6
0.538462	0.243243	0.642857	6
0.307692	0.243243	0.642857	6
0.230769	0.162162	0.285714	6
0.230769	0.243243	0.285714	6
0.230769	0.248649	0.571429	6
0.230769	0.216216	0.357143	6
0.230769	0.162162	0.357143	6
0.307692	0.216216	0.357143	6
0.230769	0.324324	0.357143	6
0.307692	0.243243	0.357143	6
0.538462	0.27027	0.357143	6
0.384615	0.27027	0.357143	6
0.461538	0.297297	0.357143	6
0.384615	0.162162	0.357143	6
0.384615	0.162162	0.357143	6
0.230769	0.162162	0.357143	6
0.384615	0.27027	0.357143	6
0.230769	0.216216	0.357143	6
0.384615	0.27027	0.357143	6
0.461538	0.216216	0.357143	6
0.230769	0.108108	0.357143	6
0.230769	0.162162	0.357143	6
0.307692	0.189189	0.357143	6
0.307692	0.189189	0.357143	6
0.230769	0.162162	0.357143	6
0.230769	0.216216	0.357143	6
0.230769	0.162162	0.357143	6
0.307692	0.216216	0.357143	6
0.230769	0.324324	0.357143	6
0.307692	0.243243	0.357143	6
0.538462	0.27027	0.357143	6
0.538462	0.27027	0.357143	6
0.384615	0.27027	0.357143	6
0.384615	0.297297	0.357143	6
0.384615	0.162162	0.357143	6
0.384615	0.162162	0.357143	6
0.230769	0.162162	0.357143	6
0.384615	0.27027	0.357143	6
0.384615	0.216216	0.321429	6
0.230769	0.216216	0.357143	6
0.384615	0.27027	0.357143	6
0.538462	0.27027	0.357143	6
0.461538	0.216216	0.357143	6
0.384615	0.27027	0.357143	6
0.230769	0.27027	0.428571	6
0.307692	0.162162	0.392857	6
0.230769	0.162162	0.428571	6
0.307692	0.162162	0.392857	6
0.307692	0.216216	0.357143	6
0.307692	0.135135	0.214286	6
0.384615	0.162162	0.357143	6
0.384615	0.216216	0.321429	6
0.538462	0.27027	0.357143	6
0.384615	0.27027	0.357143	6
0.384615	0.189189	0.657143	6
0.384615	0.162162	0.657143	6
0.461538	0.297297	0.657143	6
0.384615	0.243243	0.657143	6
0.538462	0.216216	0.657143	6
0.538462	0.243243	0.657143	6
0.384615	0.216216	0.657143	6
0.384615	0.162162	0.571429	6
0.384615	0.162162	0.642857	6
0.230769	0.135135	0.642857	6
0.384615	0.162162	0.607143	6
0.461538	0.297297	0.571429	6
0.384615	0.216216	0.642857	6
0.538462	0.216216	0.642857	6
0.461538	0.324324	0.714286	6
0.538462	0.216216	0.678571	6
0.461538	0.432432	0.714286	6
0.538462	0.324324	0.714286	6
0.461538	0.216216	0.714286	6
0.307692	0.297297	0.75	6
0.384615	0.162162	0.542857	6
0.384615	0.162162	0.542857	6
0.384615	0.189189	0.542857	6
0.461538	0.189189	0.542857	6
0.384615	0.162162	0.542857	6
0.384615	0.081081	0.542857	6
0.230769	0.054054	0.542857	6
0.384615	0.135135	0.542857	6
0.307692	0.108108	0.321429	6
0.461538	0.162162	0.5	6
0.384615	0.216216	0.5	6
0.384615	0.648649	0.321429	6
0.384615	0.108108	0.642857	6
0.384615	0.189189	0.5	6
0.384615	0.189189	0.571429	6
0.384615	0.162162	0.571429	6
0.384615	0.135135	0.571429	6
0.384615	0.162162	0.571429	6
0.384615	0.162162	0.5	6
0.384615	0.162162	0.571429	6
0.384615	0.108108	0.5	6
0.384615	0.162162	0.428571	6
0.461538	0.189189	0.5	6
0.461538	0.162162	0.571429	6
0.384615	0.162162	0.357143	6
0.307692	0.27027	0.357143	6
0.384615	0.189189	0.357143	6
0.307692	0.162162	0.357143	6
0.230769	0.162162	0.357143	6
0.307692	0.243243	0.357143	6
0.307692	0.27027	0.357143	6
0.307692	0.27027	0.357143	6
0.384615	0.162162	0.357143	6
0.384615	0.162162	0.357143	6
0.230769	0.162162	0.357143	6
0.230769	0.162162	0.357143	6
0.230769	0.162162	0.357143	6
0.384615	0.189189	0.357143	6
0.230769	0.189189	0.357143	6
0.307692	0.108108	0.357143	6
0.230769	0.081081	0.357143	6
0.384615	0.135135	0.357143	6
0.230769	0.162162	0.357143	6
0.230769	0.081081	0.357143	6
0.307692	0.162162	0.357143	6
0.384615	0.162162	0.357143	6
0.384615	0.162162	0.357143	6
0.384615	0.081081	0.357143	6
0.230769	0.108108	0.357143	6
0.384615	0.189189	0.357143	6
0.307692	0.162162	0.392857	6
0.230769	0.162162	0.357143	6
0.230769	0.162162	0.428571	6
0.307692	0.189189	0.357143	6
0.307692	0.189189	0.357143	6
0.307692	0.162162	0.392857	6
0.307692	0.216216	0.357143	6
0.230769	0.162162	0.357143	6
