0.259259	0.5	0.229167	1	0	0	0.2	0.514706	0	0.477318	0.79661	0.009174	0.62931	0.611111	0	0.511811	0.46789	0.449541	0.089219	0.5	2
0.166667	0.5	0.166667	1	0	0	0.146667	0.470588	0	0.370809	0.717514	0.018349	0.517241	0.5	0	0.464567	0.394495	0.376147	0.078067	0.5	6
0.148148	0	0	0	0	0	0.16	0.441176	0	0.319527	0.740113	0.018349	0.551724	0.444444	0	0.448819	0.385321	0.366972	0.070632	0.5	6
0.166667	0.5	0.125	0	0	0	0.133333	0.5	0	0.386588	0.762712	0	0.568966	0.444444	0	0.448819	0.40367	0.385321	0.078067	0.5	2
0.166667	0.5	0.104167	1	0	0	0.2	0.308824	0	0.244576	0.711864	0.027523	0.517241	0.388889	0	0.464567	0.431193	0.394495	0.052045	0.5	2
0.148148	0.5	0.125	1	0	0	0.213333	0.294118	0	0.240631	0.536723	0.045872	0.267241	0.388889	0.1	0.464567	0.422018	0.394495	0.048327	0.5	2
0.148148	0.5	0.104167	1	0	0	0.2	0.323529	0	0.266272	0.706215	0.036697	0.517241	0.333333	0	0.464567	0.412844	0.385321	0.048327	0.5	2
0.185185	0	0.083333	0	0	0	0.373333	0.205882	0.010989	0.262327	0.508475	0.045872	0.224138	0.333333	0	0.527559	0.46789	0.458716	0.033457	1	1
0.185185	0	0.020833	1	0	0	0.373333	0.235294	0.010989	0.224852	0.785311	0.018349	0.62069	0.722222	0.1	0.511811	0.449541	0.440367	0.033457	0.5	2
0.296296	0	0.041667	0	0.5	0	0.133333	0.617647	0	0.299803	0.830508	0	0.672414	0.388889	0	0.464567	0.366972	0.366972	0.089219	0.5	7
0.296296	0	0.041667	0	0.5	0	0.12	0.661765	0	0.309665	0.830508	0	0.672414	0.444444	0	0.440945	0.357798	0.366972	0.085502	0.5	7
0.296296	0	0	1	0	0	0.066667	0.691176	0	0.435897	0.80226	0.027523	0.655172	0.722222	0	0.527559	0.449541	0.449541	0.092937	0.5	2
0.296296	0	0	1	0	0	0.106667	0.705882	0	0.416174	0.819209	0	0.655172	0.611111	0	0.527559	0.46789	0.458716	0.104089	0.5	6
0.296296	0	0.020833	1	0.5	0	0.133333	1	0	0.327416	0.824859	0	0.663793	0.388889	0	0.543307	0.412844	0.431193	0.27881	0.5	6
0.962963	0.5	0	1	0	0	0.2	0.220588	0	0.293886	0.661017	0.247706	0.646552	0.388889	0	0.866142	0.87156	0.853211	0.052045	1	2
0.962963	0.5	0	1	0	0	0.226667	0.161765	0	0.252465	0.293785	0.844037	0.646552	0.222222	0	0.866142	0.899083	0.87156	0.033457	0.5	2
0.925926	0	0	1	0.5	0	0.413333	0.573529	0	0.43787	0.830508	0	0.672414	0.388889	0.1	0.716535	0.633028	0.688073	0.267658	1	7
0.925926	0	0	1	0.5	0	0.293333	0.764706	0	0.065089	0.830508	0	0.672414	0.444444	0	0.448819	0.53211	0.541284	0.401487	0.5	7
0.814815	0	0	0	0	0	0.653333	0.044118	0.43956	0.122288	0.158192	0.733945	0.336207	0.111111	0	0.740157	0.724771	0.706422	0.003717	1	10
0.777778	0	0	0	0	0	0.773333	0.014706	0.758242	0.100592	0.084746	0.788991	0.275862	0.166667	0	0.708661	0.688073	0.669725	0	1	9
0.796296	0	0	0	0	0	0.6	0.147059	0.593407	0.252465	0.694915	0.073394	0.534483	0.666667	0.1	0.708661	0.688073	0.678899	0.02974	1	7
0.796296	0	0	0	0	0	0.613333	0.161765	0.582418	0.260355	0.694915	0.073394	0.534483	0.666667	0.1	0.708661	0.688073	0.678899	0.02974	1	10
0.740741	0	0	1	0	0	0.36	0.088235	0.417582	0.108481	0.084746	0.899083	0.37931	0.055556	0	0.740157	0.752294	0.724771	0.003717	0.5	1
0.777778	0	0	1	0	0	0.386667	0.088235	0.318681	0.126233	0.096045	0.853211	0.353448	0.055556	0	0.740157	0.733945	0.706422	0	0.5	1
0.703704	0.5	0	1	0	0	0.28	0.132353	0	0.122288	0.548023	0.256881	0.482759	0.277778	0	0.700787	0.724771	0.688073	0.02974	1	2
0.740741	0.5	0	1	0	0	0.36	0.102941	0.197802	0.102564	0.231638	0.770642	0.482759	0.277778	0	0.740157	0.743119	0.715596	0.01487	0.5	2
0.740741	0	0	0	0	0	0.36	0.088235	0.230769	0.102564	0.141243	0.853211	0.422414	0.111111	0	0.740157	0.733945	0.706422	0.003717	0.5	2
0.666667	0	0	0	0	0	0.173333	0.161765	0	0.228797	0.129944	0.733945	0.293103	0	0	0.685039	0.66055	0.642202	0.007435	0.5	3
0.555556	0	0	1	0	0	0.16	0.191176	0	0.220907	0.610169	0.220183	0.543103	0.611111	0	0.629921	0.614679	0.587156	0.007435	0.5	3
0.648148	0	0	1	0	0	0.173333	0.191176	0	0.2643	0.564972	0.220183	0.474138	0.555556	0	0.645669	0.642202	0.614679	0.01487	1	3
0.814815	0	0	0	0	0	0.373333	0.088235	0.406593	0.112426	0.084746	0.853211	0.336207	0.055556	0	0.732283	0.733945	0.706422	0	0.5	1
0.592593	0	0	0	0	0	0.426667	0.117647	0.21978	0.234714	0.542373	0.284404	0.5	0.5	0.2	0.80315	0.761468	0.752294	0.02974	1	5
0.62963	0.5	0	0	0	0	0.293333	0.147059	0	0.203156	0.322034	0.633028	0.491379	0.111111	0	0.755906	0.733945	0.715596	0.018587	0.5	2
0.62963	0.5	0	0	0	0	0.293333	0.147059	0	0.203156	0.322034	0.633028	0.491379	0.111111	0	0.755906	0.733945	0.715596	0.018587	0.5	2
0.703704	0	0	0	0	0	0.453333	0.088235	0.010989	0.25641	0.19209	0.752294	0.405172	0.222222	0	0.80315	0.779817	0.761468	0.018587	1	5
0.703704	0	0	0	0	0	0.44	0.088235	0.021978	0.226824	0.152542	0.807339	0.396552	0.166667	0	0.80315	0.770642	0.761468	0.018587	1	5
0.62963	0.5	0.020833	0	0	0	0.533333	0.205882	0	0.319527	0.570621	0.165138	0.431034	0	0	0.661417	0.678899	0.642202	0.052045	1	2
0.62963	0.5	0.020833	0	0	0	0.546667	0.191176	0	0.254438	0.570621	0.165138	0.431034	0.111111	0	0.677165	0.678899	0.642202	0.04461	1	2
0.62963	0.5	0	0	0	0	0.533333	0.25	0	0.349112	0.59322	0.165138	0.465517	0.111111	0	0.661417	0.678899	0.642202	0.066914	1	2
0.62963	0.5	0	0	0	0	0.586667	0.191176	0.010989	0.29783	0.59322	0.165138	0.465517	0.166667	0	0.755906	0.706422	0.697248	0.055762	1	2
0.888889	0	0	0	0	0	0.706667	0.102941	0	0.2643	0.502825	0.220183	0.37931	0.111111	0	0.755906	0.779817	0.752294	0.007435	1	10
0.814815	0	0	0	0	0	0.653333	0.102941	0.032967	0.171598	0.141243	0.807339	0.37931	0	0	0.724409	0.733945	0.715596	0.011152	0.5	10
0.722222	0.5	0.020833	0	0	0	0.32	0.176471	0	0.268245	0.655367	0.06422	0.465517	0.166667	0.1	0.692913	0.706422	0.669725	0.04461	1	2
0.722222	0	0	0	0	0	0.293333	0.220588	0	0.439842	0.644068	0.06422	0.448276	0.333333	0.1	0.708661	0.678899	0.669725	0.040892	1	2
0.722222	0	0.020833	0	0	0	0.306667	0.25	0	0.420118	0.774011	0.055046	0.637931	0.277778	0	0.692913	0.706422	0.678899	0.04461	1	2
0.722222	0	0	0	0	0	0.293333	0.220588	0	0.510848	0.59887	0.06422	0.37931	0.277778	0.1	0.708661	0.678899	0.669725	0.037175	1	1
0.722222	0	0.020833	0	0	0	0.373333	0.176471	0	0.362919	0.774011	0.055046	0.637931	0.5	0.1	0.692913	0.688073	0.66055	0.026022	0.5	1
0.722222	0	0.020833	0	0	0	0.386667	0.147059	0	0.311637	0.751412	0.091743	0.637931	0.444444	0.1	0.669291	0.688073	0.66055	0.022305	0.5	1
0.722222	0.5	0.020833	0	0	0	0.413333	0.191176	0	0	0.59887	0.119266	0.431034	0.277778	0	0.755906	0.761468	0.743119	0.040892	1	4
0.722222	0.5	0.0625	0	0	0	0.386667	0.132353	0	0.224852	0.689266	0.110092	0.560345	0.222222	0	0.84252	0.834862	0.816514	0.040892	1	4
0.722222	0.5	0.0625	0	0	0	0.373333	0.132353	0	0.023669	0.621469	0.211009	0.551724	0.222222	0	0.826772	0.825688	0.807339	0.040892	1	4
0.722222	0.5	0	0	0	0	0.386667	0.235294	0	0.461538	0.644068	0	0.387931	0.222222	0	0.740157	0.715596	0.706422	0.05948	1	2
0.611111	0	0.229167	0	0	0	0.346667	0.191176	0	0.262327	0.740113	0.027523	0.560345	0.277778	0	0.574803	0.577982	0.559633	0.022305	0.5	3
0.611111	0	0.020833	0	0	0	0.666667	0.073529	0.296703	0.226824	0.610169	0.211009	0.534483	0.222222	0	0.692913	0.678899	0.651376	0.007435	1	1
0.611111	0	0	0	0	0	0.52	0.294118	0	0.140039	0.819209	0.018349	0.672414	0.666667	0.4	0.685039	0.587156	0.623853	0.204461	0.5	7
0.611111	0	0	0	0	0	0.693333	0.029412	0.318681	0.128205	0.141243	0.779817	0.353448	0.055556	0	0.795276	0.724771	0.733945	0.048327	1	5
0.777778	0	0	0	0	0	0.733333	0.029412	0.736264	0.096647	0.067797	0.816514	0.275862	0.222222	0	0.708661	0.697248	0.678899	0	1	10
0.777778	0	0	0	0	0	0.773333	0.014706	0.747253	0.104536	0.079096	0.788991	0.267241	0.111111	0	0.708661	0.688073	0.669725	0	1	10
0.777778	0	0	0	0	0	0.746667	0.014706	0.824176	0.088757	0.124294	0.715596	0.267241	0.166667	0	0.708661	0.697248	0.678899	0	1	9
0.777778	0	0	0	0	0	0.8	0.014706	0.813187	0.09073	0.073446	0.788991	0.258621	0	0	0.708661	0.688073	0.669725	0	1	9
0.777778	0	0	0	0	0	0.613333	0.044118	0.076923	0.187377	0.101695	0.779817	0.293103	0.055556	0	0.708661	0.697248	0.678899	0.003717	1	1
0.777778	0	0	0	0	0	0.68	0.029412	0.32967	0.17357	0.180791	0.651376	0.293103	0.166667	0.1	0.708661	0.697248	0.678899	0.003717	1	10
0.777778	0	0	0	0	0	0.64	0.044118	0.538462	0.094675	0.451977	0.256881	0.336207	0.166667	0	0.740157	0.724771	0.706422	0.003717	1	10
0.777778	0	0	0	0	0	0.653333	0.044118	0.428571	0.12426	0.158192	0.733945	0.336207	0.111111	0	0.740157	0.724771	0.706422	0.003717	1	10
0.351852	0.5	0.020833	0	0	0	0.093333	0.25	0	0.134122	0.525424	0.46789	0.646552	0.444444	0.1	0.574803	0.53211	0.513761	0.018587	0	2
0.351852	0	0	0	0	0	0.173333	0.220588	0.065934	0.228797	0.508475	0.201835	0.37069	0.166667	0	0.574803	0.504587	0.504587	0.037175	0.5	6
0.351852	0.5	0.020833	0	0	0	0.16	0.205882	0	0.287968	0.293785	0.431193	0.258621	0.333333	0.2	0.559055	0.522936	0.504587	0.022305	0.5	2
0.351852	0.5	0.020833	0	0	0	0.16	0.205882	0	0.341223	0.457627	0.165138	0.258621	0.222222	0	0.566929	0.541284	0.513761	0.018587	1	2
0.351852	0	0	0	0	0	0.226667	0.132353	0	0.216963	0.146893	0.614679	0.206897	0	0	0.559055	0.522936	0.504587	0.003717	0.5	3
0.351852	0	0.041667	0	0	0	0.133333	0.25	0	0.311637	0.446328	0.165138	0.241379	0.277778	0.1	0.566929	0.522936	0.513761	0.022305	1	3
0.351852	0	0.0625	0	0	0	0.133333	0.382353	0	0.33925	0.706215	0.055046	0.534483	0.277778	0.1	0.511811	0.458716	0.449541	0.05948	0.5	6
0.351852	0	0.104167	0	0.5	0	0.133333	0.544118	0	0.258383	0.80226	0.018349	0.646552	0.388889	0.1	0.480315	0.40367	0.40367	0.085502	0.5	7
0.351852	0.5	0	1	0	0	0.133333	0.279412	0	0.238659	0.576271	0.211009	0.482759	0.444444	0	0.519685	0.486239	0.46789	0.040892	0.5	2
0.351852	0.5	0.104167	1	0	0	0.106667	0.338235	0	0.140039	0.740113	0.119266	0.646552	0.444444	0.1	0.511811	0.477064	0.458716	0.05948	0.5	6
0.351852	0	0	0	0	0	0.173333	0.191176	0	0.380671	0.333333	0.275229	0.172414	0.222222	0.1	0.527559	0.477064	0.458716	0.022305	1	3
0.351852	0.5	0.125	0	0.5	0	0.146667	0.294118	0	0.086785	0.672316	0.256881	0.672414	0.555556	0	0.559055	0.477064	0.46789	0.074349	0.5	6
0.425926	0.5	0	0	0	0	0.293333	0.220588	0	0.254438	0.649718	0.256881	0.637931	0.555556	0	0.606299	0.577982	0.550459	0.022305	0.5	2
0.425926	0	0	0	0	0	0.306667	0.161765	0	0.199211	0.502825	0.46789	0.612069	0.333333	0	0.598425	0.559633	0.53211	0.01487	0.5	2
0.425926	0	0	1	0	0	0.346667	0.147059	0	0.246548	0.288136	0.559633	0.37069	0.222222	0.1	0.574803	0.541284	0.522936	0.007435	0.5	3
0.425926	0.5	0.020833	1	0.5	0	0.133333	0.735294	0	0	0.80226	0	0.62931	0.722222	0.1	0.622047	0.449541	0.477064	0.319703	0.5	6
0.425926	0	0.020833	1	1	0	0.133333	0.676471	0	0	0.762712	0	0.568966	0.388889	0.2	0.543307	0.376147	0.394495	0.223048	0.5	7
0.314815	0	0	1	0	0	0.186667	0.602941	0	0.382643	0.80791	0	0.637931	0.444444	0.1	0.519685	0.293578	0.330275	0.434944	0.5	8
0.314815	0	0	0	0	0	0.24	0.132353	0.010989	0.114398	0.282486	0.412844	0.224138	0.166667	0	0.511811	0.46789	0.449541	0.022305	0.5	6
0.314815	0	0	0	0.5	0	0.226667	0.132353	0	0.076923	0.299435	0.385321	0.224138	0.166667	0	0.496063	0.449541	0.431193	0.022305	0.5	7
0.314815	0	0	1	0.5	0	0.16	0.161765	0	0.04142	0.299435	0.385321	0.224138	0.166667	0	0.480315	0.458716	0.440367	0.026022	0.5	6
0.314815	0	0	1	0	0	0.466667	0.132353	0.340659	0.145957	0.717514	0.082569	0.577586	0.777778	0.2	0.543307	0.449541	0.458716	0.055762	0.5	7
0.314815	0	0	0	0	0	0.506667	0.088235	0.351648	0.061144	0.514124	0.229358	0.405172	0.388889	0	0.511811	0.449541	0.449541	0.02974	0.5	7
0.314815	0	0	0	0.5	0	0.44	0.117647	0.208791	0.074951	0.463277	0.082569	0.189655	0.444444	0.1	0.503937	0.422018	0.440367	0.052045	1	7
0.314815	0.5	0	1	0	0	0.28	0.161765	0	0.092702	0.762712	0.100917	0.663793	0.5	0.1	0.590551	0.449541	0.458716	0.144981	0.5	6
0.314815	0	0	1	0	0	0.213333	0.176471	0	0.088757	0.418079	0.100917	0.137931	0.166667	0.1	0.425197	0.357798	0.348624	0.055762	1	7
0.981481	0	0	0	0	0	0.706667	0.029412	0.175824	0.213018	0.497175	0.284404	0.431034	0	0	0.811024	0.825688	0.807339	0.007435	1	10
0.981481	0	0	0	0	0	0.76	0.014706	0.230769	0.126233	0.067797	0.944954	0.396552	0	0	0.811024	0.825688	0.798165	0	1	10
0.981481	0	0	0	0	0	0.666667	0.044118	0.065934	0.260355	0.497175	0.284404	0.431034	0	0	0.811024	0.825688	0.798165	0.007435	1	10
0.981481	0	0	0	0	0	0.706667	0.029412	0.120879	0.134122	0.067797	0.944954	0.396552	0	0	0.811024	0.816514	0.798165	0	1	10
0.962963	0	0	0	0	0	0.56	0.058824	0.373626	0.157791	0.508475	0.247706	0.413793	0.166667	0	0.826772	0.825688	0.807339	0.007435	1	1
0.962963	0	0	0	0	0	0.573333	0.044118	0.417582	0.114398	0.067797	0.972477	0.422414	0	0	0.826772	0.834862	0.816514	0	0.5	1
0.962963	0	0	0	0	0	0.586667	0.058824	0.340659	0.169625	0.502825	0.247706	0.405172	0.055556	0	0.826772	0.816514	0.798165	0.007435	1	1
0.962963	0	0	0	0	0	0.6	0.044118	0.637363	0.084813	0.045198	1	0.413793	0	0	0.826772	0.844037	0.816514	0	0.5	1
0.981481	0	0	1	0	0	0.653333	0.029412	0.087912	0.169625	0.231638	0.761468	0.474138	0.222222	0	0.826772	0.834862	0.816514	0.003717	1	1
0.981481	0	0	1	0	0	0.613333	0.044118	0	0.155819	0.231638	0.761468	0.474138	0.222222	0	0.811024	0.834862	0.816514	0.007435	1	1
0.981481	0	0	1	0	0	0.72	0.029412	0.142857	0.167653	0.118644	0.908257	0.439655	0	0	0.826772	0.834862	0.816514	0	1	10
0.981481	0	0	1	0	0	0.613333	0.044118	0	0.153846	0.231638	0.761468	0.474138	0.222222	0	0.811024	0.834862	0.807339	0.007435	1	1
0.981481	0	0	1	0	0	0.72	0.029412	0.175824	0.142012	0.112994	0.889908	0.413793	0	0	0.826772	0.834862	0.816514	0	1	10
0.981481	0	0	1	0	0	0.6	0.044118	0.087912	0.179487	0.20904	0.899083	0.568966	0	0	0.84252	0.880734	0.853211	0.018587	0.5	5
0.981481	0	0	1	0	0	0.613333	0.044118	0.142857	0.157791	0.220339	0.880734	0.568966	0.111111	0	0.84252	0.908257	0.889908	0.02974	0.5	5
0.981481	0	0	1	0	0	0.6	0.044118	0	0.159763	0.107345	0.963303	0.474138	0.055556	0	0.866142	0.862385	0.834862	0.007435	0.5	1
0.888889	0	0	0	0	0	0.426667	0.264706	0	0.518738	0.813559	0	0.646552	0.555556	1	0.732283	0.779817	0.779817	0.100372	1	2
0.888889	0	0	0	0	0	0.48	0.102941	0	0.250493	0.491525	0.394495	0.525862	0.222222	0	0.84252	0.807339	0.788991	0.02974	1	5
0.888889	0	0	0	0	0	0.426667	0.264706	0	0.704142	0.813559	0	0.646552	0.444444	0.5	0.732283	0.752294	0.733945	0.085502	1	2
0.685185	0.5	0	0	0	0	0.506667	0.147059	0.076923	0.333333	0.666667	0.06422	0.482759	0.555556	0	0.677165	0.678899	0.651376	0.037175	1	2
0.685185	0.5	0	0	0	0	0.506667	0.102941	0	0.086785	0.581921	0.201835	0.482759	0.277778	0	0.685039	0.706422	0.66055	0.022305	1	2
0.685185	0	0	0	0	0	0.52	0.132353	0.10989	0.35503	0.548023	0.201835	0.431034	0.444444	0.1	0.685039	0.669725	0.642202	0.01487	1	1
0.796296	0	0	0	0	0	0.52	0.117647	0.087912	0.370809	0.542373	0.192661	0.413793	0.222222	0	0.716535	0.733945	0.706422	0.026022	1	2
0.796296	0	0	0	0	0	0.52	0.102941	0.098901	0.209073	0.514124	0.247706	0.422414	0.222222	0.1	0.732283	0.743119	0.706422	0.018587	1	2
0.777778	0	0	1	0	0	0.56	0.073529	0.164835	0.177515	0.276836	0.59633	0.387931	0.388889	0.1	0.732283	0.724771	0.706422	0.011152	1	2
0.777778	0	0	0	0	0	0.6	0.044118	0.21978	0.189349	0.254237	0.59633	0.353448	0.277778	0	0.732283	0.724771	0.697248	0.003717	1	1
0.777778	0	0	0	0	0	0.573333	0.058824	0.142857	0.205128	0.242938	0.59633	0.336207	0.277778	0	0.716535	0.724771	0.697248	0.003717	1	1
0.62963	0.5	0	0	0	0	0.386667	0.220588	0	0.163708	0.666667	0.018349	0.439655	0.666667	0.1	0.779528	0.697248	0.706422	0.111524	1	4
0.351852	0	0	1	0	0	0.253333	0.161765	0	0.22288	0.463277	0.587156	0.663793	0.166667	0	0.519685	0.53211	0.504587	0.033457	0	2
0.351852	0	0	1	0	0	0.293333	0.132353	0	0.287968	0.463277	0.587156	0.663793	0.222222	0	0.519685	0.495413	0.46789	0.011152	0	1
0.314815	0	0	1	0	0	0.346667	0.102941	0.153846	0.17357	0.20339	0.577982	0.258621	0.111111	0	0.519685	0.504587	0.46789	0.01487	0.5	2
0.314815	0	0	1	0	0	0.36	0.088235	0.131868	0.175542	0.141243	0.577982	0.163793	0.111111	0	0.519685	0.486239	0.458716	0.003717	0.5	1
0.314815	0	0	1	0	0	0.346667	0.102941	0.142857	0.157791	0.118644	0.614679	0.163793	0.055556	0	0.519685	0.495413	0.46789	0.003717	0.5	1
0.314815	0.5	0	1	0	0	0.293333	0.102941	0.120879	0.065089	0.158192	0.605505	0.215517	0.055556	0	0.519685	0.504587	0.46789	0.011152	0	2
0.314815	0.5	0	1	0	0	0.28	0.102941	0.065934	0.067061	0.169492	0.605505	0.232759	0.111111	0	0.519685	0.504587	0.46789	0.011152	0.5	2
0.314815	0.5	0	1	0	0	0.32	0.102941	0.175824	0.072978	0.175141	0.59633	0.232759	0.055556	0	0.519685	0.495413	0.458716	0.011152	0	2
0.314815	0.5	0	1	0	0	0.306667	0.102941	0.142857	0.063116	0.169492	0.605505	0.232759	0.055556	0	0.519685	0.504587	0.458716	0.011152	0	2
0.296296	0	0	1	0	0	0.266667	0.147059	0.10989	0.175542	0.440678	0.155963	0.224138	0.111111	0	0.511811	0.46789	0.449541	0.02974	1	2
0.296296	0	0	1	0	0	0.266667	0.132353	0.131868	0.16568	0.350282	0.302752	0.224138	0.111111	0.1	0.511811	0.477064	0.449541	0.01487	0.5	2
0.296296	0	0	0	0	0	0.253333	0.147059	0.10989	0.161736	0.305085	0.330275	0.181034	0.222222	0	0.511811	0.477064	0.449541	0.011152	1	2
0.518519	0	0.020833	0	0	0	0.586667	0.441176	0	0.824458	0.717514	0.036697	0.534483	0.055556	0	0.614173	0.568807	0.568807	0.092937	0.5	2
0.518519	0	0.020833	0	0	0	0.546667	0.514706	0	1	0.717514	0.036697	0.534483	0.055556	0	0.598425	0.568807	0.568807	0.092937	0.5	2
0.518519	0	0	0	0	0	0.733333	0.191176	0.032967	0.508876	0.762712	0.036697	0.603448	0.111111	0	0.598425	0.577982	0.550459	0.026022	0.5	2
0.518519	0	0.020833	0	0	0	0.733333	0.147059	0	0.313609	0.683616	0.165138	0.603448	0.333333	0	0.614173	0.577982	0.550459	0.022305	0.5	2
0.185185	0	0	0	0	0	0.453333	0.073529	0.428571	0.108481	0.231638	0.376147	0.112069	0.222222	0	0.472441	0.431193	0.412844	0.003717	1	1
0.185185	0	0	0	0	0	0.413333	0.088235	0.274725	0.110454	0.389831	0.055046	0.051724	0.333333	0	0.472441	0.412844	0.40367	0.011152	1	1
0.185185	0	0	0	0	0	0.48	0.058824	0.285714	0.108481	0.050847	0.587156	0.034483	0.055556	0	0.472441	0.431193	0.412844	0	0.5	1
